,id,cumsum,unixtime,country,date
1254,1202,2,1583280000000,NEW ZEALAND,2020-03-04
1255,1215,1,1583280000000,NIGERIA,2020-03-04
1256,1229,1,1583280000000,NORTH MACEDONIA,2020-03-04
1257,1243,33,1583280000000,NORWAY,2020-03-04
1258,1266,12,1583280000000,OMAN,2020-03-04
1259,1280,5,1583280000000,PAKISTAN,2020-03-04
1260,1332,3,1583280000000,PHILIPPINES,2020-03-04
1261,1340,1,1583280000000,POLAND,2020-03-04
1262,1350,2,1583280000000,PORTUGAL,2020-03-04
1263,1362,8,1583280000000,QATAR,2020-03-04
1264,1412,5328,1583280000000,REPUBLIC OF KOREA,2020-03-04
1265,1430,4,1583280000000,ROMANIA,2020-03-04
1266,1471,3,1583280000000,RUSSIAN FEDERATION,2020-03-04
1267,1498,8,1583280000000,SAN MARINO,2020-03-04
1268,1507,1,1583280000000,SAUDI ARABIA,2020-03-04
1269,1516,1,1583280000000,SENEGAL,2020-03-04
1270,1570,110,1583280000000,SINGAPORE,2020-03-04
1271,1628,151,1583280000000,SPAIN,2020-03-04
1272,1672,1,1583280000000,SRI LANKA,2020-03-04
1273,1713,26,1583280000000,SWEDEN,2020-03-04
1274,1728,37,1583280000000,SWITZERLAND,2020-03-04
1275,1778,43,1583280000000,THAILAND,2020-03-04
1276,1792,1,1583280000000,TUNISIA,2020-03-04
1277,1801,1,1583280000000,UKRAINE,2020-03-04
1278,1844,27,1583280000000,UNITED ARAB EMIRATES,2020-03-04
1279,1885,51,1583280000000,UNITED KINGDOM,2020-03-04
1280,1935,108,1583280000000,UNITED STATES OF AMERICA,2020-03-04
1281,1983,16,1583280000000,VIET NAM,2020-03-04
1282,11,1,1583366400000,AFGHANISTAN,2020-03-05
1283,29,12,1583366400000,ALGERIA,2020-03-05
1284,38,1,1583366400000,ANDORRA,2020-03-05
1285,46,1,1583366400000,ARGENTINA,2020-03-05
1286,57,1,1583366400000,ARMENIA,2020-03-05
1287,104,66,1583366400000,AUSTRALIA,2020-03-05
1288,120,37,1583366400000,AUSTRIA,2020-03-05
1289,132,3,1583366400000,AZERBAIJAN,2020-03-05
1290,149,49,1583366400000,BAHRAIN,2020-03-05
1291,166,6,1583366400000,BELARUS,2020-03-05
1292,203,23,1583366400000,BELGIUM,2020-03-05
1293,217,2,1583366400000,BOSNIA AND HERZEGOVINA,2020-03-05
1294,231,3,1583366400000,BRAZIL,2020-03-05
1295,282,1,1583366400000,CAMBODIA,2020-03-05
1296,333,30,1583366400000,CANADA,2020-03-05
1297,341,1,1583366400000,CHILE,2020-03-05
1298,390,80565,1583366400000,CHINA,2020-03-05
1299,415,9,1583366400000,CROATIA,2020-03-05
1300,427,5,1583366400000,CZECH REPUBLIC,2020-03-05
1301,441,15,1583366400000,DENMARK,2020-03-05
1302,451,1,1583366400000,DOMINICAN REPUBLIC,2020-03-05
1303,462,7,1583366400000,ECUADOR,2020-03-05
1304,488,2,1583366400000,EGYPT,2020-03-05
1305,502,3,1583366400000,ESTONIA,2020-03-05
1306,548,12,1583366400000,FINLAND,2020-03-05
1307,595,282,1583366400000,FRANCE,2020-03-05
1308,613,3,1583366400000,GEORGIA,2020-03-05
1309,657,349,1583366400000,GERMANY,2020-03-05
1310,664,1,1583366400000,GIBRALTAR,2020-03-05
1311,679,10,1583366400000,GREECE,2020-03-05
1312,694,2,1583366400000,HUNGARY,2020-03-05
1313,704,26,1583366400000,ICELAND,2020-03-05
1314,746,31,1583366400000,INDIA,2020-03-05
1315,756,2,1583366400000,INDONESIA,2020-03-05
1316,791,706,1583366400000,International conveyance (Diamond Princess),2020-03-05
1317,812,3513,1583366400000,IRAN (ISLAMIC REPUBLIC OF),2020-03-05
1318,828,36,1583366400000,IRAQ,2020-03-05
1319,840,6,1583366400000,IRELAND,2020-03-05
1320,860,15,1583366400000,ISRAEL,2020-03-05
1321,900,3089,1583366400000,ITALY,2020-03-05
1322,951,317,1583366400000,JAPAN,2020-03-05
1323,961,1,1583366400000,JORDAN,2020-03-05
1324,978,58,1583366400000,KUWAIT,2020-03-05
1325,987,1,1583366400000,LATVIA,2020-03-05
1326,1006,13,1583366400000,LEBANON,2020-03-05
1327,1013,1,1583366400000,LIECHTENSTEIN,2020-03-05
1328,1026,1,1583366400000,LITHUANIA,2020-03-05
1329,1036,1,1583366400000,LUXEMBOURG,2020-03-05
1330,1082,50,1583366400000,MALAYSIA,2020-03-05
1331,1107,5,1583366400000,MEXICO,2020-03-05
1332,1119,1,1583366400000,MONACO,2020-03-05
1333,1130,2,1583366400000,MOROCCO,2020-03-05
1334,1177,1,1583366400000,NEPAL,2020-03-05
1335,1190,82,1583366400000,NETHERLANDS,2020-03-05
1336,1203,2,1583366400000,NEW ZEALAND,2020-03-05
1337,1216,1,1583366400000,NIGERIA,2020-03-05
1338,1230,1,1583366400000,NORTH MACEDONIA,2020-03-05
1339,1244,33,1583366400000,NORWAY,2020-03-05
1340,1251,4,1583366400000,occupied Palestinian territory,2020-03-05
1341,1267,15,1583366400000,OMAN,2020-03-05
1342,1281,5,1583366400000,PAKISTAN,2020-03-05
1343,1333,3,1583366400000,PHILIPPINES,2020-03-05
1344,1341,1,1583366400000,POLAND,2020-03-05
1345,1351,7,1583366400000,PORTUGAL,2020-03-05
1346,1363,8,1583366400000,QATAR,2020-03-05
1347,1413,5766,1583366400000,REPUBLIC OF KOREA,2020-03-05
1348,1431,6,1583366400000,ROMANIA,2020-03-05
1349,1472,4,1583366400000,RUSSIAN FEDERATION,2020-03-05
1350,1479,1,1583366400000,SAINT BARTHELEMY,2020-03-05
1351,1486,2,1583366400000,Saint Martin,2020-03-05
1352,1499,16,1583366400000,SAN MARINO,2020-03-05
1353,1508,2,1583366400000,SAUDI ARABIA,2020-03-05
1354,1517,4,1583366400000,SENEGAL,2020-03-05
1355,1571,110,1583366400000,SINGAPORE,2020-03-05
1356,1583,1,1583366400000,SLOVENIA,2020-03-05
1357,1629,200,1583366400000,SPAIN,2020-03-05
1358,1673,1,1583366400000,SRI LANKA,2020-03-05
1359,1714,60,1583366400000,SWEDEN,2020-03-05
1360,1729,56,1583366400000,SWITZERLAND,2020-03-05
1361,1779,47,1583366400000,THAILAND,2020-03-05
1362,1793,1,1583366400000,TUNISIA,2020-03-05
1363,1802,1,1583366400000,UKRAINE,2020-03-05
1364,1845,27,1583366400000,UNITED ARAB EMIRATES,2020-03-05
1365,1886,89,1583366400000,UNITED KINGDOM,2020-03-05
1366,1936,129,1583366400000,UNITED STATES OF AMERICA,2020-03-05
1367,1984,16,1583366400000,VIET NAM,2020-03-05
1368,12,1,1583452800000,AFGHANISTAN,2020-03-06
1369,30,12,1583452800000,ALGERIA,2020-03-06
1370,39,1,1583452800000,ANDORRA,2020-03-06
1371,47,1,1583452800000,ARGENTINA,2020-03-06
1372,58,1,1583452800000,ARMENIA,2020-03-06
1373,105,57,1583452800000,AUSTRALIA,2020-03-06
1374,121,47,1583452800000,AUSTRIA,2020-03-06
1375,133,3,1583452800000,AZERBAIJAN,2020-03-06
1376,150,49,1583452800000,BAHRAIN,2020-03-06
1377,167,6,1583452800000,BELARUS,2020-03-06
1378,204,109,1583452800000,BELGIUM,2020-03-06
1379,210,1,1583452800000,BHUTAN,2020-03-06
1380,218,2,1583452800000,BOSNIA AND HERZEGOVINA,2020-03-06
1381,232,7,1583452800000,BRAZIL,2020-03-06
1382,283,1,1583452800000,CAMBODIA,2020-03-06
1383,289,1,1583452800000,CAMEROON,2020-03-06
1384,334,45,1583452800000,CANADA,2020-03-06
1385,342,1,1583452800000,CHILE,2020-03-06
1386,391,80710,1583452800000,CHINA,2020-03-06
1387,416,10,1583452800000,CROATIA,2020-03-06
1388,428,12,1583452800000,CZECH REPUBLIC,2020-03-06
1389,442,18,1583452800000,DENMARK,2020-03-06
1390,452,1,1583452800000,DOMINICAN REPUBLIC,2020-03-06
1391,463,13,1583452800000,ECUADOR,2020-03-06
1392,489,3,1583452800000,EGYPT,2020-03-06
1393,503,3,1583452800000,ESTONIA,2020-03-06
1394,549,12,1583452800000,FINLAND,2020-03-06
1395,596,420,1583452800000,FRANCE,2020-03-06
1396,614,9,1583452800000,GEORGIA,2020-03-06
1397,658,534,1583452800000,GERMANY,2020-03-06
1398,665,1,1583452800000,GIBRALTAR,2020-03-06
1399,680,32,1583452800000,GREECE,2020-03-06
1400,688,1,1583452800000,HOLY SEE,2020-03-06
1401,695,2,1583452800000,HUNGARY,2020-03-06
1402,705,26,1583452800000,ICELAND,2020-03-06
1403,747,31,1583452800000,INDIA,2020-03-06
1404,757,2,1583452800000,INDONESIA,2020-03-06
1405,792,696,1583452800000,International conveyance (Diamond Princess),2020-03-06
1406,813,4747,1583452800000,IRAN (ISLAMIC REPUBLIC OF),2020-03-06
1407,829,36,1583452800000,IRAQ,2020-03-06
1408,841,14,1583452800000,IRELAND,2020-03-06
1409,861,15,1583452800000,ISRAEL,2020-03-06
1410,901,3858,1583452800000,ITALY,2020-03-06
1411,952,349,1583452800000,JAPAN,2020-03-06
1412,962,1,1583452800000,JORDAN,2020-03-06
1413,979,58,1583452800000,KUWAIT,2020-03-06
1414,988,1,1583452800000,LATVIA,2020-03-06
1415,1007,16,1583452800000,LEBANON,2020-03-06
1416,1014,1,1583452800000,LIECHTENSTEIN,2020-03-06
1417,1027,1,1583452800000,LITHUANIA,2020-03-06
1418,1037,1,1583452800000,LUXEMBOURG,2020-03-06
1419,1083,83,1583452800000,MALAYSIA,2020-03-06
1420,1108,5,1583452800000,MEXICO,2020-03-06
1421,1120,1,1583452800000,MONACO,2020-03-06
1422,1131,2,1583452800000,MOROCCO,2020-03-06
1423,1178,1,1583452800000,NEPAL,2020-03-06
1424,1191,82,1583452800000,NETHERLANDS,2020-03-06
1425,1204,4,1583452800000,NEW ZEALAND,2020-03-06
1426,1217,1,1583452800000,NIGERIA,2020-03-06
1427,1231,1,1583452800000,NORTH MACEDONIA,2020-03-06
1428,1245,86,1583452800000,NORWAY,2020-03-06
1429,1252,7,1583452800000,occupied Palestinian territory,2020-03-06
1430,1268,16,1583452800000,OMAN,2020-03-06
1431,1282,5,1583452800000,PAKISTAN,2020-03-06
1432,1334,5,1583452800000,PHILIPPINES,2020-03-06
1433,1342,1,1583452800000,POLAND,2020-03-06
1434,1352,9,1583452800000,PORTUGAL,2020-03-06
1435,1364,8,1583452800000,QATAR,2020-03-06
1436,1414,6284,1583452800000,REPUBLIC OF KOREA,2020-03-06
1437,1432,7,1583452800000,ROMANIA,2020-03-06
1438,1473,4,1583452800000,RUSSIAN FEDERATION,2020-03-06
1439,1480,1,1583452800000,SAINT BARTHELEMY,2020-03-06
1440,1487,2,1583452800000,SAINT MARTIN,2020-03-06
1441,1500,21,1583452800000,SAN MARINO,2020-03-06
1442,1509,8,1583452800000,SAUDI ARABIA,2020-03-06
1443,1518,4,1583452800000,SENEGAL,2020-03-06
1444,1524,1,1583452800000,SERBIA,2020-03-06
1445,1572,117,1583452800000,SINGAPORE,2020-03-06
1446,1584,6,1583452800000,SLOVENIA,2020-03-06
1447,1590,1,1583452800000,SOUTH AFRICA,2020-03-06
1448,1630,365,1583452800000,SPAIN,2020-03-06
1449,1674,1,1583452800000,SRI LANKA,2020-03-06
1450,1715,61,1583452800000,SWEDEN,2020-03-06
1451,1730,86,1583452800000,SWITZERLAND,2020-03-06
1452,1780,48,1583452800000,THAILAND,2020-03-06
1453,1794,1,1583452800000,TUNISIA,2020-03-06
1454,1803,1,1583452800000,UKRAINE,2020-03-06
1455,1846,27,1583452800000,UNITED ARAB EMIRATES,2020-03-06
1456,1887,118,1583452800000,UNITED KINGDOM,2020-03-06
1457,1937,148,1583452800000,UNITED STATES OF AMERICA,2020-03-06
1458,1985,16,1583452800000,VIET NAM,2020-03-06
1459,13,1,1583539200000,AFGHANISTAN,2020-03-07
1460,31,17,1583539200000,ALGERIA,2020-03-07
1461,40,1,1583539200000,ANDORRA,2020-03-07
1462,48,2,1583539200000,ARGENTINA,2020-03-07
1463,59,1,1583539200000,ARMENIA,2020-03-07
1464,106,70,1583539200000,AUSTRALIA,2020-03-07
1465,122,74,1583539200000,AUSTRIA,2020-03-07
1466,134,9,1583539200000,AZERBAIJAN,2020-03-07
1467,151,49,1583539200000,BAHRAIN,2020-03-07
1468,168,6,1583539200000,BELARUS,2020-03-07
1469,205,169,1583539200000,BELGIUM,2020-03-07
1470,211,1,1583539200000,BHUTAN,2020-03-07
1471,219,2,1583539200000,BOSNIA AND HERZEGOVINA,2020-03-07
1472,233,13,1583539200000,BRAZIL,2020-03-07
1473,284,2,1583539200000,CAMBODIA,2020-03-07
1474,290,2,1583539200000,CAMEROON,2020-03-07
1475,335,51,1583539200000,CANADA,2020-03-07
1476,343,5,1583539200000,CHILE,2020-03-07
1477,392,80813,1583539200000,CHINA,2020-03-07
1478,397,1,1583539200000,COLOMBIA,2020-03-07
1479,417,11,1583539200000,CROATIA,2020-03-07
1480,429,12,1583539200000,CZECH REPUBLIC,2020-03-07
1481,443,23,1583539200000,DENMARK,2020-03-07
1482,453,1,1583539200000,DOMINICAN REPUBLIC,2020-03-07
1483,464,14,1583539200000,ECUADOR,2020-03-07
1484,490,3,1583539200000,EGYPT,2020-03-07
1485,504,10,1583539200000,ESTONIA,2020-03-07
1486,550,19,1583539200000,FINLAND,2020-03-07
1487,597,613,1583539200000,FRANCE,2020-03-07
1488,615,12,1583539200000,GEORGIA,2020-03-07
1489,659,639,1583539200000,GERMANY,2020-03-07
1490,666,1,1583539200000,GIBRALTAR,2020-03-07
1491,681,32,1583539200000,GREECE,2020-03-07
1492,689,1,1583539200000,HOLY SEE,2020-03-07
1493,696,5,1583539200000,HUNGARY,2020-03-07
1494,706,45,1583539200000,ICELAND,2020-03-07
1495,748,34,1583539200000,INDIA,2020-03-07
1496,758,2,1583539200000,INDONESIA,2020-03-07
1497,793,696,1583539200000,International conveyance (Diamond Princess),2020-03-07
1498,814,5823,1583539200000,IRAN (ISLAMIC REPUBLIC OF),2020-03-07
1499,830,44,1583539200000,IRAQ,2020-03-07
1500,842,18,1583539200000,IRELAND,2020-03-07
1501,862,19,1583539200000,ISRAEL,2020-03-07
1502,902,4636,1583539200000,ITALY,2020-03-07
1503,953,408,1583539200000,JAPAN,2020-03-07
1504,963,1,1583539200000,JORDAN,2020-03-07
1505,980,61,1583539200000,KUWAIT,2020-03-07
1506,989,1,1583539200000,LATVIA,2020-03-07
1507,1008,22,1583539200000,LEBANON,2020-03-07
1508,1015,1,1583539200000,LIECHTENSTEIN,2020-03-07
1509,1028,1,1583539200000,LITHUANIA,2020-03-07
1510,1038,2,1583539200000,LUXEMBOURG,2020-03-07
1511,1084,93,1583539200000,MALAYSIA,2020-03-07
1512,1093,1,1583539200000,MALTA,2020-03-07
1513,1109,5,1583539200000,MEXICO,2020-03-07
1514,1121,1,1583539200000,MONACO,2020-03-07
1515,1132,2,1583539200000,MOROCCO,2020-03-07
1516,1179,1,1583539200000,NEPAL,2020-03-07
1517,1192,128,1583539200000,NETHERLANDS,2020-03-07
1518,1205,5,1583539200000,NEW ZEALAND,2020-03-07
1519,1218,1,1583539200000,NIGERIA,2020-03-07
1520,1232,3,1583539200000,NORTH MACEDONIA,2020-03-07
1521,1246,113,1583539200000,NORWAY,2020-03-07
1522,1253,16,1583539200000,occupied Palestinian territory,2020-03-07
1523,1269,16,1583539200000,OMAN,2020-03-07
1524,1283,5,1583539200000,PAKISTAN,2020-03-07
1525,1293,1,1583539200000,PERU,2020-03-07
1526,1335,6,1583539200000,PHILIPPINES,2020-03-07
1527,1343,6,1583539200000,POLAND,2020-03-07
1528,1353,13,1583539200000,PORTUGAL,2020-03-07
1529,1365,12,1583539200000,QATAR,2020-03-07
1530,1415,6767,1583539200000,REPUBLIC OF KOREA,2020-03-07
1531,1433,7,1583539200000,ROMANIA,2020-03-07
1532,1474,7,1583539200000,RUSSIAN FEDERATION,2020-03-07
1533,1481,1,1583539200000,SAINT BARTHELEMY,2020-03-07
1534,1488,2,1583539200000,SAINT MARTIN,2020-03-07
1535,1501,24,1583539200000,SAN MARINO,2020-03-07
1536,1510,8,1583539200000,SAUDI ARABIA,2020-03-07
1537,1519,4,1583539200000,SENEGAL,2020-03-07
1538,1525,1,1583539200000,SERBIA,2020-03-07
1539,1573,130,1583539200000,SINGAPORE,2020-03-07
1540,1578,3,1583539200000,SLOVAKIA,2020-03-07
1541,1585,9,1583539200000,SLOVENIA,2020-03-07
1542,1591,2,1583539200000,SOUTH AFRICA,2020-03-07
1543,1631,374,1583539200000,SPAIN,2020-03-07
1544,1675,1,1583539200000,SRI LANKA,2020-03-07
1545,1716,137,1583539200000,SWEDEN,2020-03-07
1546,1731,227,1583539200000,SWITZERLAND,2020-03-07
1547,1781,50,1583539200000,THAILAND,2020-03-07
1548,1786,1,1583539200000,TOGO,2020-03-07
1549,1795,1,1583539200000,TUNISIA,2020-03-07
1550,1804,1,1583539200000,UKRAINE,2020-03-07
1551,1847,45,1583539200000,UNITED ARAB EMIRATES,2020-03-07
1552,1888,206,1583539200000,UNITED KINGDOM,2020-03-07
1553,1938,213,1583539200000,UNITED STATES OF AMERICA,2020-03-07
1554,1986,20,1583539200000,VIET NAM,2020-03-07
1555,14,4,1583625600000,AFGHANISTAN,2020-03-08
1556,32,17,1583625600000,ALGERIA,2020-03-08
1557,41,1,1583625600000,ANDORRA,2020-03-08
1558,49,9,1583625600000,ARGENTINA,2020-03-08
1559,60,1,1583625600000,ARMENIA,2020-03-08
1560,107,77,1583625600000,AUSTRALIA,2020-03-08
1561,123,102,1583625600000,AUSTRIA,2020-03-08
1562,135,9,1583625600000,AZERBAIJAN,2020-03-08
1563,152,79,1583625600000,BAHRAIN,2020-03-08
1564,156,3,1583625600000,BANGLADESH,2020-03-08
1565,169,6,1583625600000,BELARUS,2020-03-08
1566,206,169,1583625600000,BELGIUM,2020-03-08
1567,212,1,1583625600000,BHUTAN,2020-03-08
1568,220,2,1583625600000,BOSNIA AND HERZEGOVINA,2020-03-08
1569,234,19,1583625600000,BRAZIL,2020-03-08
1570,240,2,1583625600000,BULGARIA,2020-03-08
1571,285,2,1583625600000,CAMBODIA,2020-03-08
1572,291,2,1583625600000,CAMEROON,2020-03-08
1573,336,57,1583625600000,CANADA,2020-03-08
1574,344,5,1583625600000,CHILE,2020-03-08
1575,393,80859,1583625600000,CHINA,2020-03-08
1576,398,1,1583625600000,COLOMBIA,2020-03-08
1577,402,5,1583625600000,COSTA RICA,2020-03-08
1578,418,11,1583625600000,CROATIA,2020-03-08
1579,430,26,1583625600000,CZECH REPUBLIC,2020-03-08
1580,444,31,1583625600000,DENMARK,2020-03-08
1581,454,1,1583625600000,DOMINICAN REPUBLIC,2020-03-08
1582,465,14,1583625600000,ECUADOR,2020-03-08
1583,491,48,1583625600000,EGYPT,2020-03-08
1584,505,10,1583625600000,ESTONIA,2020-03-08
1585,509,1,1583625600000,FAROE ISLANDS,2020-03-08
1586,551,23,1583625600000,FINLAND,2020-03-08
1587,598,939,1583625600000,FRANCE,2020-03-08
1588,602,5,1583625600000,FRENCH GUIANA,2020-03-08
1589,616,12,1583625600000,GEORGIA,2020-03-08
1590,660,847,1583625600000,GERMANY,2020-03-08
1591,667,1,1583625600000,GIBRALTAR,2020-03-08
1592,682,66,1583625600000,GREECE,2020-03-08
1593,690,1,1583625600000,HOLY SEE,2020-03-08
1594,697,7,1583625600000,HUNGARY,2020-03-08
1595,707,45,1583625600000,ICELAND,2020-03-08
1596,749,34,1583625600000,INDIA,2020-03-08
1597,759,6,1583625600000,INDONESIA,2020-03-08
1598,794,696,1583625600000,International conveyance (Diamond Princess),2020-03-08
1599,815,6566,1583625600000,IRAN (ISLAMIC REPUBLIC OF),2020-03-08
1600,831,54,1583625600000,IRAQ,2020-03-08
1601,843,19,1583625600000,IRELAND,2020-03-08
1602,863,25,1583625600000,ISRAEL,2020-03-08
1603,903,5883,1583625600000,ITALY,2020-03-08
1604,954,455,1583625600000,JAPAN,2020-03-08
1605,964,1,1583625600000,JORDAN,2020-03-08
1606,981,62,1583625600000,KUWAIT,2020-03-08
1607,990,1,1583625600000,LATVIA,2020-03-08
1608,1009,28,1583625600000,LEBANON,2020-03-08
1609,1016,1,1583625600000,LIECHTENSTEIN,2020-03-08
1610,1029,1,1583625600000,LITHUANIA,2020-03-08
1611,1039,2,1583625600000,LUXEMBOURG,2020-03-08
1612,1085,93,1583625600000,MALAYSIA,2020-03-08
1613,1089,2,1583625600000,MALDIVES,2020-03-08
1614,1094,3,1583625600000,MALTA,2020-03-08
1615,1098,2,1583625600000,MARTINIQUE,2020-03-08
1616,1110,7,1583625600000,MEXICO,2020-03-08
1617,1122,1,1583625600000,MONACO,2020-03-08
1618,1133,2,1583625600000,MOROCCO,2020-03-08
1619,1180,1,1583625600000,NEPAL,2020-03-08
1620,1193,188,1583625600000,NETHERLANDS,2020-03-08
1621,1206,5,1583625600000,NEW ZEALAND,2020-03-08
1622,1219,1,1583625600000,NIGERIA,2020-03-08
1623,1233,3,1583625600000,NORTH MACEDONIA,2020-03-08
1624,1247,147,1583625600000,NORWAY,2020-03-08
1625,1254,19,1583625600000,occupied Palestinian territory,2020-03-08
1626,1270,16,1583625600000,OMAN,2020-03-08
1627,1284,5,1583625600000,PAKISTAN,2020-03-08
1628,1294,6,1583625600000,PERU,2020-03-08
1629,1336,6,1583625600000,PHILIPPINES,2020-03-08
1630,1344,6,1583625600000,POLAND,2020-03-08
1631,1354,21,1583625600000,PORTUGAL,2020-03-08
1632,1366,12,1583625600000,QATAR,2020-03-08
1633,1416,7134,1583625600000,REPUBLIC OF KOREA,2020-03-08
1634,1420,1,1583625600000,REPUBLIC OF MOLDOVA,2020-03-08
1635,1434,13,1583625600000,ROMANIA,2020-03-08
1636,1475,7,1583625600000,RUSSIAN FEDERATION,2020-03-08
1637,1482,1,1583625600000,SAINT BARTHELEMY,2020-03-08
1638,1489,2,1583625600000,SAINT MARTIN,2020-03-08
1639,1502,27,1583625600000,SAN MARINO,2020-03-08
1640,1511,11,1583625600000,SAUDI ARABIA,2020-03-08
1641,1520,4,1583625600000,SENEGAL,2020-03-08
1642,1526,1,1583625600000,SERBIA,2020-03-08
1643,1574,138,1583625600000,SINGAPORE,2020-03-08
1644,1579,3,1583625600000,SLOVAKIA,2020-03-08
1645,1586,12,1583625600000,SLOVENIA,2020-03-08
1646,1592,2,1583625600000,SOUTH AFRICA,2020-03-08
1647,1632,589,1583625600000,SPAIN,2020-03-08
1648,1676,1,1583625600000,SRI LANKA,2020-03-08
1649,1717,161,1583625600000,SWEDEN,2020-03-08
1650,1732,264,1583625600000,SWITZERLAND,2020-03-08
1651,1782,50,1583625600000,THAILAND,2020-03-08
1652,1787,1,1583625600000,TOGO,2020-03-08
1653,1796,1,1583625600000,TUNISIA,2020-03-08
1654,1805,1,1583625600000,UKRAINE,2020-03-08
1655,1848,45,1583625600000,UNITED ARAB EMIRATES,2020-03-08
1656,1889,277,1583625600000,UNITED KINGDOM,2020-03-08
1657,1939,213,1583625600000,UNITED STATES OF AMERICA,2020-03-08
1658,1987,21,1583625600000,VIET NAM,2020-03-08
1659,15,4,1583712000000,AFGHANISTAN,2020-03-09
1660,18,2,1583712000000,ALBANIA,2020-03-09
1661,33,20,1583712000000,ALGERIA,2020-03-09
1662,42,1,1583712000000,ANDORRA,2020-03-09
1663,50,12,1583712000000,ARGENTINA,2020-03-09
1664,61,1,1583712000000,ARMENIA,2020-03-09
1665,108,77,1583712000000,AUSTRALIA,2020-03-09
1666,124,112,1583712000000,AUSTRIA,2020-03-09
1667,136,9,1583712000000,AZERBAIJAN,2020-03-09
1668,153,95,1583712000000,BAHRAIN,2020-03-09
1669,157,3,1583712000000,BANGLADESH,2020-03-09
1670,170,6,1583712000000,BELARUS,2020-03-09
1671,207,200,1583712000000,BELGIUM,2020-03-09
1672,213,1,1583712000000,BHUTAN,2020-03-09
1673,221,2,1583712000000,BOSNIA AND HERZEGOVINA,2020-03-09
1674,235,25,1583712000000,BRAZIL,2020-03-09
1675,241,4,1583712000000,BULGARIA,2020-03-09
1676,286,2,1583712000000,CAMBODIA,2020-03-09
1677,292,2,1583712000000,CAMEROON,2020-03-09
1678,337,72,1583712000000,CANADA,2020-03-09
1679,345,10,1583712000000,CHILE,2020-03-09
1680,394,80904,1583712000000,CHINA,2020-03-09
1681,399,1,1583712000000,COLOMBIA,2020-03-09
1682,403,9,1583712000000,COSTA RICA,2020-03-09
1683,419,11,1583712000000,CROATIA,2020-03-09
1684,431,32,1583712000000,CZECH REPUBLIC,2020-03-09
1685,445,36,1583712000000,DENMARK,2020-03-09
1686,455,1,1583712000000,DOMINICAN REPUBLIC,2020-03-09
1687,466,15,1583712000000,ECUADOR,2020-03-09
1688,492,55,1583712000000,EGYPT,2020-03-09
1689,506,10,1583712000000,ESTONIA,2020-03-09
1690,510,3,1583712000000,FAROE ISLANDS,2020-03-09
1691,552,30,1583712000000,FINLAND,2020-03-09
1692,599,1116,1583712000000,FRANCE,2020-03-09
1693,603,5,1583712000000,FRENCH GUIANA,2020-03-09
1694,617,13,1583712000000,GEORGIA,2020-03-09
1695,661,1112,1583712000000,GERMANY,2020-03-09
1696,668,1,1583712000000,GIBRALTAR,2020-03-09
1697,683,73,1583712000000,GREECE,2020-03-09
1698,691,1,1583712000000,HOLY SEE,2020-03-09
1699,698,9,1583712000000,HUNGARY,2020-03-09
1700,708,55,1583712000000,ICELAND,2020-03-09
1701,750,43,1583712000000,INDIA,2020-03-09
1702,760,6,1583712000000,INDONESIA,2020-03-09
1703,795,696,1583712000000,International conveyance (Diamond Princess),2020-03-09
1704,816,6566,1583712000000,IRAN (ISLAMIC REPUBLIC OF),2020-03-09
1705,832,60,1583712000000,IRAQ,2020-03-09
1706,844,21,1583712000000,IRELAND,2020-03-09
1707,864,39,1583712000000,ISRAEL,2020-03-09
1708,904,7375,1583712000000,ITALY,2020-03-09
1709,955,488,1583712000000,JAPAN,2020-03-09
1710,965,1,1583712000000,JORDAN,2020-03-09
1711,982,64,1583712000000,KUWAIT,2020-03-09
1712,991,3,1583712000000,LATVIA,2020-03-09
1713,1010,32,1583712000000,LEBANON,2020-03-09
1714,1017,1,1583712000000,LIECHTENSTEIN,2020-03-09
1715,1030,1,1583712000000,LITHUANIA,2020-03-09
1716,1040,2,1583712000000,LUXEMBOURG,2020-03-09
1717,1086,117,1583712000000,MALAYSIA,2020-03-09
1718,1090,4,1583712000000,MALDIVES,2020-03-09
1719,1095,3,1583712000000,MALTA,2020-03-09
1720,1099,2,1583712000000,MARTINIQUE,2020-03-09
1721,1111,7,1583712000000,MEXICO,2020-03-09
1722,1123,1,1583712000000,MONACO,2020-03-09
1723,1134,2,1583712000000,MOROCCO,2020-03-09
1724,1181,1,1583712000000,NEPAL,2020-03-09
1725,1194,265,1583712000000,NETHERLANDS,2020-03-09
1726,1207,5,1583712000000,NEW ZEALAND,2020-03-09
1727,1220,2,1583712000000,NIGERIA,2020-03-09
1728,1234,4,1583712000000,NORTH MACEDONIA,2020-03-09
1729,1248,169,1583712000000,NORWAY,2020-03-09
1730,1255,19,1583712000000,occupied Palestinian territory,2020-03-09
1731,1271,16,1583712000000,OMAN,2020-03-09
1732,1285,6,1583712000000,PAKISTAN,2020-03-09
1733,1290,1,1583712000000,PARAGUAY,2020-03-09
1734,1295,6,1583712000000,PERU,2020-03-09
1735,1337,24,1583712000000,PHILIPPINES,2020-03-09
1736,1345,11,1583712000000,POLAND,2020-03-09
1737,1355,30,1583712000000,PORTUGAL,2020-03-09
1738,1367,15,1583712000000,QATAR,2020-03-09
1739,1417,7382,1583712000000,REPUBLIC OF KOREA,2020-03-09
1740,1421,1,1583712000000,REPUBLIC OF MOLDOVA,2020-03-09
